PDGP_ID,GENUS,SPECIES,SUBSPECIES,FAMILY,GEOGRAPHIC_REGION,COMMON_NAME,IUCN_STATUS,THREATENED_STATUS,WILDBORN,SEX,AB_QC,COV_QC,REFERENCE_SPECIES,N_HET,CALLABLE,nRoH_1mb,sRoH_1mb,AVERAGE_COVERAGE,REFERENCE_LENGTH,LOCATION_LONG_LAT,LOCATION_PROXY,COLLTECTION_YEAR,ENA-SRA_SOURCE_PROJECT,ENA-SRA_SAMPLE_ID
PD_0831,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,M,PASS,PASS,Macaca_mulatta,9417492,2550057711,0,0,34.9,2955490605,NA,Viet/Cambodia,NA,PRJEB59576 (this study),ERS14600650
PD_0832,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,F,PASS,PASS,Macaca_mulatta,9598801,2573897370,6,7200000,33.63,2955490605,NA,Viet/Cambodia,NA,PRJEB59576 (this study),ERS14600651
PD_0833,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,F,PASS,PASS,Macaca_mulatta,6554678,2563708803,154,259200000,35.78,2955490605,NA,Philippines (Zamboanga),NA,PRJEB59576 (this study),ERS14600652
PD_0834,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,F,PASS,PASS,Macaca_mulatta,6507496,2561913414,175,304800000,34.94,2955490605,NA,Philippines (Zamboanga),NA,PRJEB59576 (this study),ERS14600653
PD_0835,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,F,PASS,PASS,Macaca_mulatta,6556992,2560290914,172,253800000,34.88,2955490605,NA,Philippines (Zamboanga),NA,PRJEB59576 (this study),ERS14600654
PD_0836,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,M,PASS,PASS,Macaca_mulatta,8445134,2566955883,34,54400000,34.99,2955490605,NA,Singapore,NA,PRJEB59576 (this study),ERS14600655
PD_0837,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,F,PASS,PASS,Macaca_mulatta,6726439,2538952547,196,618400000,39.25,2955490605,NA,Mauritius,NA,PRJEB59576 (this study),ERS14600656
PD_0838,Macaca,fascicularis,ssp,Cercopithecidae,ASIA,Nicobar_Crab-eating_Macaque,VU,Threatened,W,F,PASS,WARN,Macaca_mulatta,6183184,2324997491,197,644800000,35.25,2955490605,NA,Mauritius,NA,PRJEB59576 (this study),ERS14600657
PD_0839,Nycticebus,bengalensis,ssp,Lorisidae,ASIA,Bengal_Slow_Loris,EN,Threatened,C,M,PASS,PASS,Nycticebus_pygmaeus,3149798,2294932988,80,122600000,23.39,2828132058,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600658
PD_0840,Leontopithecus,chrysomelas,ssp,Callitrichidae,AMERICAS,Golden-headed_Lion_Tamarin,EN,Threatened,C,M,FAIL,PASS,Callithrix_jacchus,2673177,2255111099,33,55600000,24.07,2863864636,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600659
PD_0841,Leontopithecus,chrysomelas,ssp,Callitrichidae,AMERICAS,Golden-headed_Lion_Tamarin,EN,Threatened,C,F,FAIL,PASS,Callithrix_jacchus,2678701,2244583757,25,45000000,20.36,2863864636,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600660
PD_0842,Nycticebus,bengalensis,ssp,Lorisidae,ASIA,Bengal_Slow_Loris,EN,Threatened,C,F,PASS,PASS,Nycticebus_pygmaeus,3178105,2308098323,98,141200000,29.21,2828132058,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600661
PD_0843,Semnopithecus,vetulus,ssp,Cercopithecidae,ASIA,Purple-faced Langur,EN,Threatened,C,F,PASS,PASS,Rhinopithecus_roxellana,5986930,2457130480,50,82400000,26.52,3038460517,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600662
PD_0844,Leontopithecus,chrysomelas,ssp,Callitrichidae,AMERICAS,Golden-headed_Lion_Tamarin,EN,Threatened,C,M,PASS,PASS,Callithrix_jacchus,2360807,2244901011,147,356400000,24.22,2863864636,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600663
PD_0845,Nycticebus,bengalensis,ssp,Lorisidae,ASIA,Bengal_Slow_Loris,EN,Threatened,C,F,PASS,PASS,Nycticebus_pygmaeus,4443269,2295178100,67,99800000,26.23,2828132058,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600664
PD_0846,Nycticebus,bengalensis,ssp,Lorisidae,ASIA,Bengal_Slow_Loris,EN,Threatened,C,F,PASS,PASS,Nycticebus_pygmaeus,3070692,2299789833,200,373200000,25.46,2828132058,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600665
PD_0847,Semnopithecus,vetulus,ssp,Cercopithecidae,ASIA,Purple-faced Langur,EN,Threatened,C,M,PASS,PASS,Rhinopithecus_roxellana,5744594,2454109498,55,105600000,25.55,3038460517,NA,Singapore Zoo,NA,PRJEB59576 (this study),ERS14600666
SAMN11039125,Rhinopithecus,roxellana,ssp,Cercopithecidae,ASIA,Golden_Snub-nosed_Monkey,EN,Threatened,U,M,WARN,PASS,Rhinopithecus_roxellana,1094109,2660640897,207,834000000,33.84,3038460517,NA,NA,NA,PRJNA524949,SAMN11039125
SAMN12631734,Trachypithecus,laotum,ssp,Cercopithecidae,ASIA,Laotian_Langur,EN,Threatened,U,M,PASS,PASS,Rhinopithecus_roxellana,2388361,2456839043,161,462000000,29.2,3038460517,NA,NA,NA,PRJNA488530,SAMN12631734
SAMN10030725,Trachypithecus,melamera,ssp,Cercopithecidae,ASIA,Phayre’s_Leaf-monkey,EN,Threatened,U,M,PASS,PASS,Rhinopithecus_roxellana,2708017,2286740882,56,107200000,19.2,3038460517,NA,NA,NA,PRJNA488530,SAMN10030725
SAMN09935392,Trachypithecus,leucocephalus,ssp,Cercopithecidae,ASIA,White-headed langur,CR,Threatened,U,M,WARN,WARN,Rhinopithecus_roxellana,1061123,2406730356,511,1083600000,35.21,3038460517,NA,NA,NA,PRJNA488530,SAMN09935392
SAMN09935380,Trachypithecus,hatinhensis,ssp,Cercopithecidae,ASIA,Hatinh_Langur,EN,Threatened,U,M,PASS,PASS,Rhinopithecus_roxellana,2479502,2440553050,76,205600000,22.37,3038460517,NA,NA,NA,PRJNA488530,SAMN09935380
SAMN09935379,Trachypithecus,germaini,ssp,Cercopithecidae,ASIA,Indochinese_Silvered_Langur,EN,Threatened,U,M,PASS,PASS,Rhinopithecus_roxellana,4862126,2450230315,22,38000000,26.88,3038460517,NA,NA,NA,PRJNA488530,SAMN09935379
SAMN07678091,Indri,indri,ssp,Indriidae,MADAGASCAR,Indri,CR,Threatened,U,U,PASS,PASS,Propithecus_coquereli,10234933,1713337123,142,376800000,18.71,2798152141,NA,NA,NA,PRJNA399458,SAMN07678091
SAMN07678100,Nycticebus,coucang,ssp,Lorisidae,ASIA,Greater_Slow_Loris,EN,Threatened,U,M,PASS,PASS,Nycticebus_pygmaeus,5037757,2246542368,3,3400000,20.3,2828132058,NA,NA,NA,PRJNA399409,SAMN07678100
SAMN07503430,Macaca,nigra,ssp,Cercopithecidae,ASIA,Celebes_Crested_Macaque,CR,Threatened,U,F,PASS,PASS,Macaca_mulatta,4004040,2539483987,56,107600000,37.76,2955490605,NA,NA,NA,PRJNA398198,SAMN07503430
SAMN07503429,Macaca,tonkeana,ssp,Cercopithecidae,ASIA,Tonkean_Macaque,VU,Threatened,U,M,PASS,PASS,Macaca_mulatta,5959979,2514607376,55,115600000,37.23,2955490605,NA,NA,NA,PRJNA398198,SAMN07503429
SAMN07503410,Macaca,nemestrina,nemestrina,Cercopithecidae,ASIA,Southern_Pig-tailed_Macaque,VU,Threatened,U,M,PASS,PASS,Macaca_mulatta,8305821,2547658662,15,64000000,38.59,2955490605,NA,NA,NA,PRJNA398198,SAMN07503410
SAMN04316321,Macaca,assamensis,pelops,Cercopithecidae,ASIA,Assam_Macaque,NT,Unthreatened,U,M,PASS,FAIL,Macaca_mulatta,5086052,1642276907,2,2600000,48.73,2955490605,NA,NA,NA,PRJNA305009,SAMN04316321
SAMN04316319,Macaca,arctoides,ssp,Cercopithecidae,ASIA,Stump-tailed_Macaque,VU,Threatened,U,F,PASS,PASS,Macaca_mulatta,4529196,2497137701,0,0,31.6,2955490605,NA,NA,NA,PRJNA305009,SAMN04316319
SAMN03275524,Callithrix,jacchus,ssp,Callitrichidae,AMERICAS,Common_Marmoset,LC,Unthreatened,U,F,PASS,PASS,Callithrix_jacchus,2782447,2303262483,183,394600000,21.36,2863864636,NA,NA,NA,PRJNA271607,SAMN03275524
SAMN03275523,Callithrix,geoffroyi,ssp,Callitrichidae,AMERICAS,Geoffroy’s_Tufted-ear_Marmoset,LC,Unthreatened,U,M,PASS,PASS,Callithrix_jacchus,8140370,2366526309,3,3200000,22.66,2863864636,NA,NA,NA,PRJNA271607,SAMN03275523
SAMN03275522,Callithrix,kuhlii,ssp,Callitrichidae,AMERICAS,Wieds_Marmoset,VU,Threatened,U,M,WARN,PASS,Callithrix_jacchus,6933970,2465881357,3,5800000,25.27,2863864636,NA,NA,NA,PRJNA271607,SAMN03275522
SAMN03121842,Macaca,nemestrina,ssp,Cercopithecidae,ASIA,Southern_Pig-tailed_Macaque,VU,Threatened,U,F,WARN,PASS,Macaca_mulatta,7076904,1924850454,1,1000000,16.93,2955490605,NA,NA,NA,PRJNA251427,SAMN03121842
SAMN02922340,Macaca,nemestrina,ssp,Cercopithecidae,ASIA,Southern_Pig-tailed_Macaque,VU,Threatened,U,F,PASS,PASS,Macaca_mulatta,8201206,2524916626,7,11000000,24.59,2955490605,NA,NA,NA,PRJNA251427,SAMN02922340
SAMN02922336,Macaca,nemestrina,ssp,Cercopithecidae,ASIA,Southern_Pig-tailed_Macaque,VU,Threatened,U,F,PASS,PASS,Macaca_mulatta,8535463,2509720461,6,7600000,23.52,2955490605,NA,NA,NA,PRJNA251427,SAMN02922336
SAMN02922335,Macaca,nemestrina,ssp,Cercopithecidae,ASIA,Southern_Pig-tailed_Macaque,VU,Threatened,U,F,PASS,PASS,Macaca_mulatta,7935958,2469065123,7,11000000,22.95,2955490605,NA,NA,NA,PRJNA251427,SAMN02922335
SAMN03121813,Mandrillus,leucophaeus,ssp,Cercopithecidae,MAINLAND_AFRICA,Drill,EN,Threatened,U,F,PASS,PASS,Mandrillus_sphinx,5832747,2351916060,36,66400000,33.39,2836346068,NA,NA,NA,PRJNA251423,SAMN03121813
SAMN03121814,Colobus,angolensis,ssp,Cercopithecidae,MAINLAND_AFRICA,Angolan_Colobus,VU,Threatened,U,F,PASS,PASS,Colobus_guereza,3347141,2140193827,108,300000000,17.79,2963502603,NA,NA,NA,SAMN03121814,SAMN03121814
SAMN02786331,Rhinopithecus,bieti,palliatus,Cercopithecidae,ASIA,Black_Snub-nosed_Monkey,EN,Threatened,U,M,PASS,PASS,Rhinopithecus_roxellana,958793,2292186700,314,525600000,26.56,3038460517,NA,NA,NA,PRJNA247935,SAMN02786331
SAMN02390221,Macaca,thibetana,ssp,Cercopithecidae,ASIA,Milne-edwards’_Macaque,NT,Unthreatened,U,F,PASS,WARN,Macaca_mulatta,2449839,2514454944,136,369800000,33.61,2955490605,NA,NA,NA,PRJNA226187,SAMN02390221
SAMEA80831668,Nomascus,leucogenys,ssp,Hylobatidae,ASIA,Northern_White-cheeked_Gibbon,CR,Threatened,U,F,FAIL,FAIL,Nomascus_siki,0,NA,0,0,25.33,2783107017,NA,NA,NA,PRJEB14635,SAMEA80831668
SAMD00215312,Macaca,cyclopis,ssp,Cercopithecidae,ASIA,Formosan_Rock_Macaque,LC,Unthreatened,U,M,PASS,PASS,Macaca_mulatta,4357158,2542485353,47,270600000,35.62,2955490605,NA,NA,NA,PRJDB9555,SAMD00215312
SAMD00215311,Macaca,fuscata,ssp,Cercopithecidae,ASIA,Japanese_Macaque,LC,Unthreatened,U,M,PASS,PASS,Macaca_mulatta,2590819,2547909229,91,454600000,23.73,2955490605,NA,NA,NA,PRJDB9555,SAMD00215311
SAMN01920473,Gorilla,beringei,graueri,Hominidae,MAINLAND_AFRICA,Eastern_Gorilla,CR,Threatened,U,M,PASS,PASS,Gorilla_gorilla,2044223,2490622570,535,1217600000,14.78,3084595669,NA,NA,NA,PRJNA189439,SAMN01920473
SAMN01920474,Gorilla,beringei,graueri,Hominidae,MAINLAND_AFRICA,Eastern_Gorilla,CR,Threatened,U,M,PASS,PASS,Gorilla_gorilla,2024124,2487145760,437,861600000,22.89,3084595669,NA,NA,NA,PRJNA189439,SAMN01920474
SAMN01920475,Gorilla,beringei,graueri,Hominidae,MAINLAND_AFRICA,Eastern_Gorilla,CR,Threatened,U,F,WARN,PASS,Gorilla_gorilla,1138507,1838380433,527,1517000000,22.61,3084595669,NA,NA,NA,PRJNA189439,SAMN01920475
SAMN01920476,Gorilla,gorilla,diehli,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,2850612,2406042242,248,699200000,14.38,3084595669,NA,NA,NA,PRJNA189439,SAMN01920476
SAMN01920477,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4642660,2526546639,16,19600000,15.74,3084595669,NA,NA,NA,PRJNA189439,SAMN01920477
SAMN01920478,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4587186,2532062217,19,32400000,16.17,3084595669,NA,NA,NA,PRJNA189439,SAMN01920478
SAMN01920479,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,M,PASS,PASS,Gorilla_gorilla,4405810,2504929513,41,68400000,15.42,3084595669,NA,NA,NA,PRJNA189439,SAMN01920479
SAMN01920480,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4208108,2539186685,33,54800000,16.12,3084595669,NA,NA,NA,PRJNA189439,SAMN01920480
SAMN01920481,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4376765,2502192286,9,12000000,12.91,3084595669,NA,NA,NA,PRJNA189439,SAMN01920481
SAMN01920482,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,M,PASS,PASS,Gorilla_gorilla,4404132,2443997973,52,116000000,22.56,3084595669,NA,NA,NA,PRJNA189439,SAMN01920482
SAMN01920483,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4509418,2482687592,44,74000000,18.46,3084595669,NA,NA,NA,PRJNA189439,SAMN01920483
SAMN01920484,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4569603,2500012061,57,131200000,24.63,3084595669,NA,NA,NA,PRJNA189439,SAMN01920484
SAMN01920485,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4270698,2437060019,98,221800000,31.49,3084595669,NA,NA,NA,PRJNA189439,SAMN01920485
SAMN01920486,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4427434,2438536561,31,46200000,20.41,3084595669,NA,NA,NA,PRJNA189439,SAMN01920486
SAMN01920487,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4322834,2447565471,51,91000000,19.93,3084595669,NA,NA,NA,PRJNA189439,SAMN01920487
SAMN01920488,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4190693,2327537374,47,74600000,22.34,3084595669,NA,NA,NA,PRJNA189439,SAMN01920488
SAMN01920489,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4441423,2476732970,54,148600000,28.66,3084595669,NA,NA,NA,PRJNA189439,SAMN01920489
SAMN01920490,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,M,PASS,PASS,Gorilla_gorilla,3981532,2335295552,50,83400000,14.93,3084595669,NA,NA,NA,PRJNA189439,SAMN01920490
SAMN01920491,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,M,PASS,PASS,Gorilla_gorilla,4164899,2399347477,72,188600000,17.27,3084595669,NA,NA,NA,PRJNA189439,SAMN01920491
SAMN01920492,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3995844,2343526856,59,100400000,16.51,3084595669,NA,NA,NA,PRJNA189439,SAMN01920492
SAMN01920493,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3887279,2348470302,77,249000000,17.76,3084595669,NA,NA,NA,PRJNA189439,SAMN01920493
SAMN01920494,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4036017,2398743339,46,102600000,14.81,3084595669,NA,NA,NA,PRJNA189439,SAMN01920494
SAMN01920495,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4219499,2389505220,57,102800000,17.52,3084595669,NA,NA,NA,PRJNA189439,SAMN01920495
SAMN01920496,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3080022,2382598447,236,481800000,15.39,3084595669,NA,NA,NA,PRJNA189439,SAMN01920496
SAMN01920497,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3069505,2463436685,116,302600000,10.61,3084595669,NA,NA,NA,PRJNA189439,SAMN01920497
SAMN01920498,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3190216,2453836687,75,144400000,10.7,3084595669,NA,NA,NA,PRJNA189439,SAMN01920498
SAMN01920499,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3500897,2421094460,51,81600000,10.98,3084595669,NA,NA,NA,PRJNA189439,SAMN01920499
SAMN01920500,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4176044,2532326048,49,96000000,13.13,3084595669,NA,NA,NA,PRJNA189439,SAMN01920500
SAMN01920501,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4232163,2498549252,30,41800000,13.74,3084595669,NA,NA,NA,PRJNA189439,SAMN01920501
SAMN01920502,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,4152102,2521279953,83,191400000,14.47,3084595669,NA,NA,NA,PRJNA189439,SAMN01920502
SAMN01920503,Gorilla,gorilla,gorilla,Hominidae,MAINLAND_AFRICA,Western_Gorilla,CR,Threatened,U,F,PASS,PASS,Gorilla_gorilla,3226623,2509178582,188,327200000,12.89,3084595669,NA,NA,NA,PRJNA189439,SAMN01920503
SAMN01920504,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,1539991,2292495128,0,0,9.37,3024031013,NA,NA,NA,PRJNA189439,SAMN01920504
SAMN01920505,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,1951451,2371332344,132,218400000,26.88,3024031013,NA,NA,NA,PRJNA189439,SAMN01920505
SAMN01920506,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2050997,2372133899,104,282600000,25.95,3024031013,NA,NA,NA,PRJNA189439,SAMN01920506
SAMN01920507,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2043827,2365584804,101,197200000,31.78,3024031013,NA,NA,NA,PRJNA189439,SAMN01920507
SAMN01920508,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,1999262,2376715535,153,319400000,28.27,3024031013,NA,NA,NA,PRJNA189439,SAMN01920508
SAMN01920509,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,M,WARN,PASS,Pan_troglodytes,2118200,2365398283,62,123800000,30.12,3024031013,NA,NA,NA,PRJNA189439,SAMN01920509
SAMN01920510,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2010817,2290807776,60,110200000,20.36,3024031013,NA,NA,NA,PRJNA189439,SAMN01920510
SAMN01920511,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2129479,2354372503,64,150800000,24.31,3024031013,NA,NA,NA,PRJNA189439,SAMN01920511
SAMN01920512,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2032931,2339374450,96,260200000,22.68,3024031013,NA,NA,NA,PRJNA189439,SAMN01920512
SAMN01920513,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,M,PASS,PASS,Pan_troglodytes,2050353,2368086912,82,139600000,25.42,3024031013,NA,NA,NA,PRJNA189439,SAMN01920513
SAMN01920514,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,1795876,2375413356,236,561800000,26.42,3024031013,NA,NA,NA,PRJNA189439,SAMN01920514
SAMN01920515,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2321645,2303176000,10,13200000,22.17,3024031013,NA,NA,NA,PRJNA189439,SAMN01920515
SAMN01920516,Pan,paniscus,ssp,Hominidae,MAINLAND_AFRICA,Bonobo,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2354427,2404322889,24,37600000,26.4,3024031013,NA,NA,NA,PRJNA189439,SAMN01920516
SAMN01920517,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,M,PASS,PASS,Pan_troglodytes,3440230,2430149162,70,158600000,20.9,3024031013,NA,NA,NA,PRJNA189439,SAMN01920517
SAMN01920518,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,1823270,2231941019,161,587800000,9.11,3024031013,NA,NA,NA,PRJNA189439,SAMN01920518
SAMN01920519,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,M,PASS,PASS,Pan_troglodytes,2911955,2331455939,55,139400000,13.53,3024031013,NA,NA,NA,PRJNA189439,SAMN01920519
SAMN01920520,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,M,PASS,PASS,Pan_troglodytes,3404933,2413743895,48,190000000,18.94,3024031013,NA,NA,NA,PRJNA189439,SAMN01920520
SAMN01920521,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,4083619,2428441573,90,195600000,21.26,3024031013,NA,NA,NA,PRJNA189439,SAMN01920521
SAMN01920522,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2472324,2203664793,45,133800000,10.96,3024031013,NA,NA,NA,PRJNA189439,SAMN01920522
SAMN01920523,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,M,PASS,PASS,Pan_troglodytes,3607737,2454351877,58,130400000,22.78,3024031013,NA,NA,NA,PRJNA189439,SAMN01920523
SAMN01920524,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,2897476,2351992409,45,101000000,12.58,3024031013,NA,NA,NA,PRJNA189439,SAMN01920524
SAMN01920525,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,3733063,2443256746,36,101000000,19.43,3024031013,NA,NA,NA,PRJNA189439,SAMN01920525
SAMN01920526,Pan,troglodytes,ellioti,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,3112650,2353189119,107,315000000,12.63,3024031013,NA,NA,NA,PRJNA189439,SAMN01920526
SAMN01920527,Pan,troglodytes,schweinfurthii,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,M,PASS,PASS,Pan_troglodytes,3892904,2338500275,87,220400000,20.27,3024031013,NA,NA,NA,PRJNA189439,SAMN01920527
SAMN01920528,Pan,troglodytes,schweinfurthii,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,3840413,2305803004,97,309600000,19.94,3024031013,NA,NA,NA,PRJNA189439,SAMN01920528
SAMN01920529,Pan,troglodytes,schweinfurthii,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,3269145,2310390293,86,198600000,11.42,3024031013,NA,NA,NA,PRJNA189439,SAMN01920529
SAMN01920530,Pan,troglodytes,schweinfurthii,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,M,WARN,PASS,Pan_troglodytes,4386111,2410419630,35,62000000,27.43,3024031013,NA,NA,NA,PRJNA189439,SAMN01920530
SAMN01920531,Pan,troglodytes,schweinfurthii,Hominidae,MAINLAND_AFRICA,Chimpanzee,EN,Threatened,U,F,PASS,PASS,Pan_troglodytes,4325446,2391983663,34,49800000,38.41,3024031013,NA,NA,NA,PRJNA189439,SAMN01920531
